Attrition;Age;BusinessTravel;Department;DistanceFromHome;Education;EducationField;EnvironmentSatisfaction;Gender;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;NumCompaniesWorked;OverTime;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;StandardHours;StockOptionLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YearsWithCurrManager
FALSE;38;Travel_Frequently;Research & Development;2;2;Medical;3;Female;2;1;Laboratory Technician;2;Married;2468;4;0;14;3;2;80;1;9;4;2;6;1;0;5
TRUE;31;Travel_Rarely;Sales;16;4;Marketing;1;Male;3;3;Sales Executive;3;Married;8161;2;0;13;3;1;80;1;10;2;3;1;0;0;0
FALSE;29;Travel_Rarely;Research & Development;4;3;Technical Degree;4;Female;2;1;Research Scientist;1;Divorced;2109;1;0;13;3;3;80;1;1;2;3;1;0;0;0
FALSE;30;Travel_Rarely;Research & Development;16;3;Life Sciences;3;Male;4;2;Healthcare Representative;3;Married;5294;3;0;16;3;3;80;1;10;3;3;7;0;1;7
FALSE;32;Non-Travel;Research & Development;5;4;Technical Degree;2;Male;3;1;Research Scientist;2;Single;2718;2;0;14;3;2;80;0;12;3;3;7;7;0;7
FALSE;38;Travel_Rarely;Research & Development;18;3;Medical;2;Male;1;2;Healthcare Representative;4;Married;5811;3;1;16;3;3;80;1;15;2;3;1;0;1;0
TRUE;43;Travel_Frequently;Research & Development;17;3;Technical Degree;3;Male;2;1;Research Scientist;3;Married;2437;9;1;16;3;4;80;1;6;4;3;1;0;0;0
FALSE;42;Travel_Rarely;Research & Development;12;3;Medical;2;Male;3;1;Laboratory Technician;2;Divorced;2766;8;0;22;4;2;80;1;7;6;2;5;3;0;4
FALSE;55;Travel_Rarely;Research & Development;2;3;Medical;3;Male;2;5;Research Director;1;Married;19038;8;0;12;3;2;80;1;34;2;3;1;0;0;0
FALSE;33;Non-Travel;Research & Development;4;3;Technical Degree;4;Male;3;2;Research Scientist;2;Divorced;3055;5;0;15;3;4;80;1;11;2;2;9;8;1;7
FALSE;41;Travel_Rarely;Research & Development;9;4;Life Sciences;3;Male;3;1;Laboratory Technician;1;Divorced;2289;1;0;20;4;2;80;1;5;2;3;5;3;0;4
FALSE;34;Non-Travel;Sales;10;3;Life Sciences;4;Male;3;2;Sales Executive;3;Divorced;4001;1;1;14;3;3;80;1;15;3;3;15;14;0;7
FALSE;53;Non-Travel;Research & Development;1;4;Medical;1;Female;2;4;Manufacturing Director;3;Married;12965;4;1;20;4;4;80;1;27;2;2;3;2;0;2
FALSE;43;Travel_Rarely;Human Resources;2;3;Life Sciences;2;Male;3;1;Human Resources;4;Single;3539;0;0;13;3;2;80;0;10;5;3;9;7;1;8
FALSE;34;Travel_Rarely;Sales;3;2;Life Sciences;4;Female;1;2;Sales Executive;4;Single;6029;5;0;12;3;1;80;0;6;3;3;2;2;2;2
TRUE;21;Travel_Rarely;Sales;7;1;Marketing;2;Male;3;1;Sales Representative;2;Single;2679;1;0;13;3;2;80;0;1;3;3;1;0;1;0
FALSE;38;Travel_Rarely;Research & Development;6;2;Other;4;Female;2;1;Laboratory Technician;3;Married;3702;1;0;11;3;2;80;1;5;3;3;5;4;0;4
TRUE;22;Travel_Rarely;Research & Development;8;1;Medical;3;Female;3;1;Laboratory Technician;1;Married;2398;1;1;17;3;3;80;0;1;6;3;1;0;0;0
FALSE;31;Travel_Rarely;Sales;29;4;Marketing;1;Female;2;2;Sales Executive;4;Married;5468;1;0;14;3;1;80;1;13;3;3;12;7;5;7
FALSE;51;Travel_Rarely;Research & Development;3;3;Technical Degree;1;Female;3;3;Manager;3;Married;13116;2;0;11;3;4;80;0;15;2;3;2;2;2;2
FALSE;37;Travel_Rarely;Sales;9;2;Marketing;2;Male;2;2;Sales Executive;2;Married;4189;1;0;14;3;1;80;1;5;2;3;5;2;0;3
FALSE;46;Travel_Rarely;Research & Development;2;4;Medical;3;Male;3;5;Research Director;4;Divorced;19328;7;1;17;3;3;80;1;24;3;3;2;1;2;2
FALSE;36;Travel_Rarely;Research & Development;10;3;Life Sciences;4;Male;3;3;Healthcare Representative;1;Married;8321;7;1;13;3;4;80;1;15;1;3;12;8;5;7
TRUE;44;Travel_Frequently;Research & Development;1;2;Medical;3;Male;3;1;Research Scientist;2;Divorced;2342;1;1;12;3;3;80;1;6;2;2;5;3;2;3
FALSE;37;Travel_Rarely;Human Resources;8;2;Other;3;Male;3;2;Human Resources;2;Divorced;4071;2;0;13;3;3;80;0;19;4;2;10;0;4;7
TRUE;35;Travel_Rarely;Sales;27;3;Life Sciences;3;Male;3;2;Sales Executive;4;Single;5813;1;1;18;3;4;80;0;10;2;3;10;7;7;7
FALSE;33;Travel_Rarely;Research & Development;8;4;Life Sciences;4;Male;4;1;Research Scientist;1;Married;3143;6;0;19;3;2;80;1;14;1;3;10;8;7;6
FALSE;28;Travel_Rarely;Research & Development;1;3;Life Sciences;3;Male;3;1;Research Scientist;4;Married;2044;1;0;11;3;3;80;1;5;6;4;5;3;0;3
FALSE;39;Travel_Rarely;Research & Development;10;1;Medical;3;Male;3;3;Research Director;3;Single;13464;7;0;21;4;3;80;0;9;3;3;4;3;2;2
FALSE;46;Non-Travel;Sales;26;2;Life Sciences;2;Male;2;2;Sales Executive;2;Single;7991;8;0;15;3;3;80;0;6;3;3;2;2;2;2
FALSE;40;Travel_Rarely;Research & Development;2;2;Life Sciences;3;Female;3;1;Laboratory Technician;1;Married;3377;4;0;17;3;4;80;1;7;5;2;4;3;0;2
FALSE;42;Travel_Rarely;Research & Development;13;3;Medical;2;Male;4;2;Healthcare Representative;1;Married;5538;5;0;18;3;3;80;1;10;2;2;0;0;0;0
FALSE;35;Non-Travel;Research & Development;2;2;Medical;2;Male;3;2;Manufacturing Director;4;Divorced;5762;2;0;14;3;3;80;1;15;6;3;7;7;1;7
FALSE;38;Non-Travel;Human Resources;2;3;Human Resources;1;Male;3;1;Human Resources;2;Divorced;2592;5;0;13;3;4;80;1;13;3;3;11;10;3;8
TRUE;34;Travel_Frequently;Research & Development;9;4;Life Sciences;4;Male;3;2;Laboratory Technician;1;Married;5346;4;0;17;3;3;80;1;11;3;2;7;1;0;7
TRUE;37;Travel_Rarely;Research & Development;10;4;Medical;4;Male;3;2;Manufacturing Director;1;Single;4213;1;0;15;3;2;80;0;10;4;1;10;3;0;8
FALSE;39;Travel_Frequently;Sales;20;3;Life Sciences;3;Male;3;2;Sales Executive;4;Divorced;4127;2;0;18;3;4;80;1;7;6;3;2;1;2;2
FALSE;43;Non-Travel;Research & Development;9;3;Life Sciences;1;Male;3;1;Research Scientist;3;Single;2438;4;0;13;3;3;80;0;7;2;2;3;2;1;2
FALSE;41;Travel_Rarely;Research & Development;5;3;Life Sciences;2;Male;4;2;Healthcare Representative;2;Single;6870;3;0;12;3;1;80;0;11;3;1;3;2;1;2
FALSE;41;Travel_Rarely;Sales;4;1;Marketing;3;Female;3;3;Sales Executive;3;Divorced;10447;0;1;13;3;4;80;1;23;3;4;22;14;13;5
FALSE;30;Travel_Rarely;Research & Development;10;3;Medical;1;Female;3;3;Manufacturing Director;3;Single;9667;9;0;14;3;2;80;0;9;3;3;7;7;0;2
TRUE;26;Travel_Rarely;Human Resources;20;2;Medical;4;Female;3;1;Human Resources;2;Married;2148;0;1;11;3;3;80;0;6;3;3;5;1;1;4
TRUE;46;Travel_Rarely;Research & Development;21;2;Medical;4;Female;3;2;Healthcare Representative;2;Married;8926;4;0;22;4;4;80;1;13;2;4;9;7;3;7
FALSE;40;Travel_Rarely;Research & Development;1;3;Life Sciences;3;Female;3;2;Healthcare Representative;4;Divorced;6513;4;0;17;3;4;80;1;12;3;3;5;3;0;3
FALSE;34;Travel_Rarely;Sales;8;2;Technical Degree;2;Male;4;2;Sales Executive;3;Married;6799;1;0;21;4;3;80;1;10;5;3;10;8;4;8
FALSE;58;Non-Travel;Sales;2;3;Medical;2;Male;3;4;Manager;2;Divorced;16291;4;0;22;4;4;80;1;37;0;2;16;9;14;14
FALSE;35;Travel_Rarely;Research & Development;23;4;Medical;2;Male;1;1;Laboratory Technician;3;Married;2705;0;0;16;3;2;80;1;6;2;4;5;4;0;3
FALSE;47;Travel_Rarely;Research & Development;4;3;Life Sciences;3;Female;2;3;Manufacturing Director;2;Divorced;10333;8;1;12;3;3;80;1;28;4;3;22;11;14;10
FALSE;40;Travel_Rarely;Research & Development;12;3;Life Sciences;2;Female;3;2;Healthcare Representative;1;Divorced;4448;2;0;12;3;2;80;1;15;3;3;7;4;7;7
FALSE;54;Travel_Rarely;Research & Development;7;4;Medical;4;Female;3;2;Research Scientist;4;Married;6854;4;0;15;3;2;80;1;14;2;2;7;1;1;7
FALSE;31;Travel_Frequently;Sales;7;4;Marketing;1;Female;3;3;Sales Executive;1;Married;9637;2;0;14;3;4;80;1;9;3;3;3;2;2;2
FALSE;28;Travel_Rarely;Research & Development;1;3;Medical;3;Female;3;1;Research Scientist;1;Married;3591;1;0;25;4;3;80;1;3;3;3;3;2;1;2
FALSE;38;Travel_Rarely;Sales;2;4;Marketing;2;Female;1;2;Sales Representative;4;Married;5405;2;1;20;4;1;80;1;20;4;2;4;2;0;3
FALSE;26;Travel_Rarely;Sales;10;3;Medical;3;Male;3;2;Sales Executive;4;Single;4684;1;0;13;3;1;80;0;5;4;3;5;3;1;2
FALSE;58;Travel_Frequently;Research & Development;15;4;Life Sciences;1;Male;3;4;Research Director;3;Married;15787;2;1;14;3;2;80;0;23;3;3;2;2;2;2
FALSE;18;Non-Travel;Research & Development;14;3;Medical;2;Female;3;1;Research Scientist;3;Single;1514;1;0;16;3;3;80;0;0;4;1;0;0;0;0
TRUE;31;Travel_Rarely;Human Resources;18;5;Human Resources;4;Male;4;1;Human Resources;1;Married;2956;0;0;17;3;3;80;0;2;4;3;1;0;0;0
TRUE;29;Travel_Rarely;Human Resources;13;3;Human Resources;1;Male;2;1;Human Resources;1;Divorced;2335;4;1;15;3;4;80;1;4;3;3;2;2;2;0
FALSE;45;Non-Travel;Sales;2;4;Life Sciences;3;Female;3;2;Sales Executive;3;Married;5154;4;0;22;4;2;80;1;10;3;4;8;7;5;7
FALSE;36;Travel_Rarely;Research & Development;2;4;Other;4;Female;3;2;Research Scientist;2;Married;6962;4;1;22;4;4;80;1;15;2;3;1;0;0;0
FALSE;43;Travel_Frequently;Sales;2;4;Life Sciences;1;Male;3;2;Sales Executive;4;Married;5675;1;0;20;4;3;80;1;7;5;3;7;7;7;7
FALSE;27;Travel_Frequently;Research & Development;5;2;Life Sciences;4;Female;3;1;Laboratory Technician;4;Single;2379;0;1;14;3;3;80;0;6;3;2;5;4;0;2
FALSE;29;Travel_Frequently;Research & Development;20;1;Medical;4;Male;3;1;Laboratory Technician;4;Married;3812;1;0;13;3;2;80;0;11;3;4;11;8;3;10
FALSE;32;Travel_Frequently;Sales;10;4;Marketing;4;Male;3;2;Sales Executive;4;Single;4648;8;0;13;3;3;80;0;4;2;4;0;0;0;0
FALSE;42;Non-Travel;Research & Development;10;4;Technical Degree;3;Male;3;1;Research Scientist;3;Married;2936;3;0;22;4;2;80;1;10;1;2;6;3;3;3
FALSE;47;Travel_Rarely;Research & Development;9;4;Life Sciences;2;Female;3;1;Laboratory Technician;3;Single;2105;4;0;12;3;3;80;0;7;2;3;2;2;2;0
FALSE;46;Travel_Rarely;Research & Development;2;2;Life Sciences;4;Male;3;3;Manufacturing Director;4;Divorced;8578;3;0;14;3;3;80;1;12;4;2;9;8;4;7
FALSE;28;Non-Travel;Human Resources;1;2;Life Sciences;3;Male;3;1;Human Resources;4;Divorced;2706;1;0;15;3;2;80;1;3;2;3;3;2;2;2
FALSE;29;Travel_Rarely;Research & Development;29;1;Life Sciences;4;Male;1;2;Healthcare Representative;3;Divorced;6384;8;0;17;3;4;80;1;11;3;3;7;0;1;6
FALSE;42;Travel_Rarely;Research & Development;8;3;Life Sciences;4;Male;3;1;Laboratory Technician;3;Single;3968;4;0;13;3;4;80;0;8;3;3;0;0;0;0
TRUE;32;Travel_Rarely;Sales;2;4;Marketing;3;Male;2;2;Sales Executive;2;Single;9907;7;1;12;3;3;80;0;7;3;2;2;2;2;2
FALSE;46;Travel_Rarely;Sales;3;3;Technical Degree;1;Female;4;4;Sales Executive;1;Divorced;13225;2;0;12;3;4;80;1;25;5;3;19;17;2;8
FALSE;27;Travel_Rarely;Sales;23;1;Medical;2;Female;2;2;Sales Representative;3;Married;3540;1;0;21;4;4;80;1;9;5;3;9;8;5;8
FALSE;29;Travel_Rarely;Human Resources;6;1;Medical;4;Male;2;1;Human Resources;2;Married;2804;1;0;11;3;4;80;0;1;3;3;1;0;0;0
FALSE;43;Travel_Rarely;Research & Development;6;3;Medical;1;Female;2;5;Manager;3;Married;19392;7;0;13;3;4;80;0;21;2;3;16;12;6;14
FALSE;48;Travel_Rarely;Research & Development;10;3;Life Sciences;4;Male;2;5;Research Director;2;Married;19665;4;0;12;3;4;80;0;29;3;3;22;10;12;9
TRUE;29;Travel_Frequently;Research & Development;24;2;Life Sciences;4;Male;2;1;Research Scientist;4;Single;2439;1;1;24;4;2;80;0;1;3;2;1;0;1;0
TRUE;46;Travel_Rarely;Sales;10;3;Life Sciences;3;Female;3;3;Sales Executive;2;Married;7314;5;0;21;4;3;80;1;14;2;3;8;7;0;7
FALSE;27;Travel_Frequently;Research & Development;15;3;Life Sciences;4;Female;2;1;Research Scientist;1;Married;4774;0;0;19;3;4;80;1;8;2;2;7;6;7;3
FALSE;39;Travel_Rarely;Research & Development;19;4;Other;4;Male;3;2;Research Scientist;4;Divorced;3902;8;0;14;3;2;80;1;7;2;3;2;2;2;2
FALSE;55;Travel_Rarely;Research & Development;2;4;Technical Degree;2;Male;2;1;Research Scientist;4;Married;2662;8;0;20;4;2;80;1;19;2;4;5;2;0;4
FALSE;28;Travel_Rarely;Sales;3;3;Medical;2;Female;3;1;Sales Representative;2;Married;2856;1;0;19;3;4;80;1;1;3;3;1;0;0;0
TRUE;30;Travel_Rarely;Sales;9;3;Medical;2;Male;3;1;Sales Representative;4;Single;1081;1;0;13;3;3;80;0;1;3;2;1;0;0;0
TRUE;22;Travel_Rarely;Research & Development;7;1;Life Sciences;4;Male;3;1;Research Scientist;2;Single;2472;1;1;23;4;1;80;0;1;2;3;1;0;0;0
FALSE;36;Travel_Rarely;Sales;10;4;Technical Degree;2;Female;2;2;Sales Executive;3;Married;5673;1;1;13;3;1;80;1;10;4;3;10;9;1;7
FALSE;31;Travel_Rarely;Research & Development;20;3;Life Sciences;2;Male;3;2;Laboratory Technician;3;Divorced;4197;1;0;11;3;1;80;1;10;2;3;10;8;0;2
FALSE;34;Travel_Rarely;Sales;4;3;Life Sciences;3;Male;3;3;Sales Executive;4;Married;9713;2;1;13;3;4;80;1;9;3;3;5;3;1;0
FALSE;29;Travel_Rarely;Research & Development;7;3;Life Sciences;4;Male;3;1;Laboratory Technician;1;Single;2062;3;0;14;3;2;80;0;11;2;3;3;2;1;2
FALSE;37;Travel_Rarely;Research & Development;7;4;Medical;4;Male;3;2;Research Scientist;1;Married;4284;5;1;22;4;3;80;1;16;2;3;5;3;0;4
FALSE;35;Travel_Rarely;Research & Development;16;2;Other;4;Female;2;2;Manufacturing Director;2;Married;4788;0;1;11;3;4;80;0;4;2;3;3;2;0;2
FALSE;45;Travel_Rarely;Research & Development;25;2;Life Sciences;2;Female;2;2;Manufacturing Director;4;Married;5906;0;0;13;3;4;80;1;10;2;2;9;8;3;8
FALSE;36;Travel_Frequently;Human Resources;2;1;Human Resources;2;Male;2;2;Human Resources;4;Single;3886;1;0;21;4;4;80;0;10;2;2;10;1;0;8
FALSE;40;Travel_Rarely;Research & Development;1;4;Life Sciences;1;Male;3;4;Manager;1;Divorced;16823;2;0;11;3;1;80;1;22;3;3;19;7;11;16
FALSE;26;Travel_Rarely;Research & Development;1;2;Life Sciences;2;Female;2;1;Research Scientist;3;Married;2933;1;1;13;3;3;80;1;1;3;2;1;0;1;0
FALSE;27;Travel_Rarely;Sales;2;2;Medical;1;Female;4;2;Sales Executive;3;Single;6500;0;0;14;3;2;80;0;9;5;2;8;7;0;7
FALSE;48;Travel_Frequently;Research & Development;22;3;Medical;4;Female;3;4;Manager;4;Divorced;17174;3;0;11;3;2;80;1;24;3;3;22;17;4;7
FALSE;44;Travel_Rarely;Research & Development;1;4;Life Sciences;2;Male;4;2;Healthcare Representative;1;Married;5033;2;0;15;3;4;80;1;10;5;3;2;0;2;2
TRUE;34;Non-Travel;Research & Development;16;4;Technical Degree;4;Male;1;1;Research Scientist;1;Married;2307;1;1;23;4;2;80;1;5;2;3;5;2;3;0
TRUE;56;Travel_Rarely;Research & Development;24;2;Life Sciences;1;Male;3;1;Laboratory Technician;4;Single;2587;1;0;16;3;4;80;0;5;3;3;4;2;1;0
FALSE;36;Travel_Rarely;Sales;17;2;Marketing;3;Male;2;2;Sales Executive;2;Married;5507;2;0;16;3;3;80;1;12;1;1;4;2;1;3
FALSE;41;Travel_Rarely;Sales;8;3;Marketing;3;Female;3;2;Sales Executive;2;Married;4393;5;0;21;4;3;80;1;14;3;3;5;4;1;4
FALSE;42;Travel_Rarely;Research & Development;6;3;Medical;3;Male;3;3;Research Director;1;Married;13348;9;0;13;3;2;80;1;18;3;4;13;7;5;7
FALSE;31;Travel_Rarely;Sales;10;2;Medical;3;Female;3;2;Sales Executive;4;Divorced;6583;2;1;11;3;4;80;1;8;2;3;5;2;1;4
FALSE;34;Travel_Rarely;Sales;3;1;Medical;4;Female;2;2;Sales Executive;4;Married;8103;3;1;12;3;3;80;0;9;3;2;4;2;0;1
FALSE;31;Travel_Rarely;Research & Development;4;3;Medical;1;Female;4;1;Laboratory Technician;3;Divorced;3978;8;0;12;3;2;80;1;4;0;2;2;2;2;2
FALSE;26;Travel_Frequently;Research & Development;6;3;Other;3;Male;4;1;Laboratory Technician;4;Married;2544;0;0;18;3;1;80;1;8;3;3;7;7;7;7
FALSE;45;Travel_Frequently;Research & Development;1;4;Medical;2;Male;3;2;Healthcare Representative;3;Single;5399;4;0;12;3;3;80;0;12;3;3;4;2;0;3
FALSE;33;Travel_Rarely;Sales;10;4;Marketing;2;Male;3;2;Sales Executive;3;Single;5487;1;0;14;3;2;80;0;10;2;2;10;4;0;9
FALSE;28;Travel_Frequently;Sales;1;2;Life Sciences;3;Male;2;2;Sales Executive;4;Married;6834;1;1;12;3;3;80;1;7;2;3;7;7;0;7
TRUE;29;Travel_Frequently;Sales;24;3;Technical Degree;3;Male;4;1;Sales Representative;1;Single;1091;1;0;17;3;4;80;0;1;3;3;1;0;0;0
FALSE;39;Non-Travel;Sales;21;4;Life Sciences;1;Female;1;2;Sales Executive;3;Married;5736;6;0;19;3;3;80;1;10;1;3;3;2;1;2
FALSE;27;Travel_Rarely;Research & Development;2;4;Technical Degree;2;Male;3;1;Research Scientist;2;Married;2226;1;0;11;3;3;80;1;6;3;2;5;3;1;2
FALSE;34;Travel_Frequently;Research & Development;22;4;Other;3;Male;2;2;Research Scientist;4;Married;5747;1;1;15;3;2;80;0;16;3;3;15;10;6;11
TRUE;28;Travel_Rarely;Sales;13;2;Marketing;4;Female;3;2;Sales Executive;3;Single;9854;3;1;11;3;4;80;0;6;0;3;2;0;2;2
FALSE;47;Non-Travel;Research & Development;14;4;Technical Degree;3;Male;3;2;Research Scientist;2;Married;5467;8;0;18;3;3;80;1;16;4;4;8;7;1;7
FALSE;56;Travel_Rarely;Sales;11;5;Marketing;4;Female;2;2;Sales Executive;1;Married;5380;4;0;16;3;3;80;1;6;3;3;0;0;0;0
FALSE;39;Travel_Rarely;Research & Development;9;2;Medical;1;Male;3;2;Manufacturing Director;1;Married;5151;1;0;25;4;4;80;1;10;3;3;10;0;7;9
FALSE;38;Travel_Frequently;Research & Development;8;3;Medical;4;Female;2;2;Research Scientist;2;Divorced;2133;1;1;16;3;3;80;1;20;3;3;20;11;0;7
FALSE;58;Travel_Rarely;Sales;21;3;Life Sciences;4;Female;3;4;Manager;4;Married;17875;4;1;13;3;3;80;1;29;2;2;1;0;0;0
TRUE;32;Travel_Frequently;Research & Development;5;2;Life Sciences;1;Female;4;1;Research Scientist;3;Single;2432;3;1;14;3;1;80;0;8;2;3;4;1;0;3
FALSE;38;Travel_Rarely;Research & Development;9;2;Life Sciences;2;Male;3;1;Research Scientist;4;Divorced;4771;2;0;19;3;4;80;1;10;0;4;5;2;0;3
FALSE;49;Travel_Frequently;Research & Development;2;1;Life Sciences;2;Male;3;5;Research Director;4;Married;19161;3;0;15;3;4;80;0;28;3;3;5;4;4;3
FALSE;42;Travel_Rarely;Sales;12;4;Marketing;2;Male;3;2;Sales Executive;4;Divorced;5087;3;1;12;3;3;80;1;14;4;3;0;0;0;0
TRUE;27;Travel_Frequently;Human Resources;22;3;Human Resources;1;Female;2;1;Human Resources;2;Married;2863;1;0;12;3;1;80;0;1;2;3;1;0;0;0
FALSE;35;Travel_Rarely;Sales;18;4;Medical;2;Male;3;2;Sales Executive;1;Married;5561;0;0;16;3;4;80;1;6;2;1;5;3;0;4
FALSE;28;Non-Travel;Research & Development;16;3;Medical;3;Male;3;1;Research Scientist;3;Single;2144;1;0;14;3;3;80;0;5;3;2;5;3;1;4
FALSE;31;Non-Travel;Research & Development;3;2;Medical;3;Male;3;1;Research Scientist;1;Divorced;3065;1;1;13;3;4;80;1;4;3;4;4;2;2;3
FALSE;36;Non-Travel;Research & Development;9;4;Life Sciences;1;Male;4;1;Laboratory Technician;2;Married;2810;1;0;22;4;2;80;0;5;3;3;5;4;0;2
FALSE;34;Travel_Rarely;Sales;1;3;Marketing;1;Male;3;3;Sales Executive;4;Single;9888;1;0;21;4;1;80;0;14;3;2;14;8;2;1
FALSE;34;Travel_Rarely;Sales;13;4;Medical;4;Male;3;3;Sales Executive;3;Divorced;8628;1;0;18;3;3;80;1;9;2;2;8;7;1;1
FALSE;26;Travel_Rarely;Research & Development;1;3;Medical;3;Male;3;1;Laboratory Technician;1;Single;2867;0;0;13;3;4;80;0;8;6;2;7;7;7;6
FALSE;29;Travel_Rarely;Research & Development;1;3;Life Sciences;1;Male;3;2;Healthcare Representative;1;Married;5373;0;0;12;3;1;80;1;6;5;2;5;3;0;2
FALSE;32;Non-Travel;Research & Development;15;4;Medical;3;Female;3;2;Healthcare Representative;4;Divorced;6667;5;0;18;3;2;80;1;9;6;3;5;1;1;2
FALSE;31;Travel_Frequently;Research & Development;1;3;Life Sciences;4;Male;1;2;Research Scientist;1;Married;5003;1;0;21;4;2;80;0;10;6;3;10;8;8;7
TRUE;28;Travel_Rarely;Research & Development;17;3;Technical Degree;3;Male;2;1;Laboratory Technician;4;Divorced;2367;5;0;12;3;1;80;1;6;2;2;4;1;0;3
FALSE;38;Travel_Rarely;Sales;1;3;Life Sciences;1;Male;2;1;Sales Representative;1;Single;2858;4;0;14;3;1;80;0;20;3;2;1;0;0;0
FALSE;35;Travel_Rarely;Sales;7;4;Life Sciences;3;Female;3;2;Sales Executive;4;Married;5204;1;1;11;3;4;80;0;10;2;3;10;8;0;9
FALSE;27;Travel_Rarely;Sales;9;3;Marketing;4;Male;3;2;Sales Executive;4;Single;4105;1;0;14;3;1;80;0;7;5;3;7;7;0;7
FALSE;32;Travel_Rarely;Research & Development;5;4;Life Sciences;4;Male;2;2;Manufacturing Director;4;Single;9679;8;0;24;4;2;80;0;8;1;3;1;0;0;0
TRUE;31;Travel_Frequently;Sales;26;4;Marketing;1;Male;3;2;Sales Executive;4;Married;5617;1;1;11;3;3;80;0;10;4;3;10;7;0;8
TRUE;53;Travel_Rarely;Sales;24;4;Life Sciences;1;Male;3;3;Sales Executive;1;Single;10448;6;1;13;3;2;80;0;15;2;2;2;2;2;2
FALSE;54;Travel_Rarely;Research & Development;9;2;Life Sciences;1;Female;3;2;Research Scientist;3;Married;2897;3;0;11;3;3;80;1;9;6;2;4;3;2;3
FALSE;33;Travel_Frequently;Research & Development;7;2;Life Sciences;4;Male;3;2;Healthcare Representative;3;Divorced;5968;1;0;20;4;3;80;1;9;2;3;9;7;2;8
FALSE;43;Travel_Rarely;Research & Development;11;3;Life Sciences;1;Male;3;3;Healthcare Representative;3;Married;7510;1;0;17;3;2;80;1;10;1;3;10;9;0;9
FALSE;38;Travel_Frequently;Human Resources;1;4;Other;4;Male;3;1;Human Resources;2;Married;2991;0;1;11;3;2;80;1;7;2;3;6;2;1;2
FALSE;55;Travel_Rarely;Human Resources;26;4;Human Resources;3;Male;4;5;Manager;2;Married;19636;4;1;18;3;1;80;1;35;0;3;10;9;1;4
FALSE;31;Travel_Rarely;Research & Development;2;1;Medical;4;Female;1;1;Laboratory Technician;4;Divorced;1129;1;1;11;3;3;80;1;1;4;3;1;0;0;0
FALSE;39;Travel_Rarely;Sales;15;4;Marketing;2;Male;3;4;Sales Executive;1;Single;13341;0;0;12;3;1;80;0;21;3;3;20;8;11;10
FALSE;42;Non-Travel;Research & Development;23;2;Life Sciences;4;Male;2;2;Research Scientist;3;Single;4332;1;0;12;3;4;80;0;20;2;3;20;9;3;7
FALSE;31;Non-Travel;Research & Development;10;3;Medical;3;Female;3;3;Research Director;3;Married;11031;4;0;20;4;3;80;1;13;2;4;11;7;4;8
FALSE;54;Travel_Rarely;Research & Development;10;3;Medical;3;Female;3;2;Manufacturing Director;1;Single;4440;6;1;19;3;4;80;0;9;3;3;5;2;1;4
FALSE;24;Travel_Rarely;Research & Development;1;2;Life Sciences;2;Male;2;2;Healthcare Representative;3;Single;4617;1;0;12;3;2;80;0;4;2;2;4;3;1;2
FALSE;23;Travel_Rarely;Research & Development;12;2;Other;4;Male;3;1;Laboratory Technician;4;Single;2647;1;0;13;3;3;80;0;5;6;4;5;2;1;4
FALSE;40;Travel_Frequently;Research & Development;11;3;Technical Degree;4;Female;3;2;Laboratory Technician;3;Married;6323;1;0;11;3;1;80;1;10;2;4;10;9;9;4
FALSE;40;Travel_Rarely;Sales;2;2;Marketing;2;Female;3;2;Sales Executive;2;Married;5677;3;0;14;3;3;80;1;15;4;3;11;8;5;10
FALSE;25;Travel_Rarely;Human Resources;2;3;Human Resources;3;Female;3;1;Human Resources;2;Married;2187;4;0;14;3;3;80;0;6;3;3;2;0;1;2
FALSE;30;Travel_Rarely;Research & Development;1;2;Medical;4;Male;3;1;Laboratory Technician;2;Married;3748;1;0;13;3;3;80;0;12;6;2;12;8;1;7
FALSE;25;Travel_Rarely;Research & Development;2;1;Other;4;Male;3;1;Laboratory Technician;3;Divorced;3977;6;1;19;3;3;80;1;7;2;2;2;2;0;2
FALSE;47;Travel_Rarely;Research & Development;25;3;Medical;1;Male;3;3;Healthcare Representative;3;Single;8633;2;0;23;4;2;80;0;25;3;3;17;14;12;11
FALSE;33;Non-Travel;Research & Development;1;2;Medical;2;Male;2;1;Laboratory Technician;3;Divorced;2008;1;0;12;3;3;80;1;1;2;2;1;1;0;0
FALSE;38;Travel_Rarely;Sales;1;4;Life Sciences;4;Male;3;2;Sales Executive;2;Married;4440;0;0;15;3;1;80;1;16;3;3;15;13;5;8
FALSE;31;Travel_Rarely;Sales;2;2;Life Sciences;1;Male;3;1;Sales Representative;3;Married;3067;0;0;19;3;3;80;1;3;1;3;2;2;1;2
FALSE;38;Travel_Frequently;Research & Development;6;4;Life Sciences;1;Male;2;2;Manufacturing Director;3;Married;5321;2;0;11;3;4;80;1;10;1;3;8;3;7;7
FALSE;42;Travel_Rarely;Research & Development;18;4;Life Sciences;4;Male;3;2;Research Scientist;1;Divorced;5410;6;1;17;3;3;80;1;9;3;2;4;3;1;2
